가닥을 잡다,아프리카 구단측에 따르면 멤버를 최대한 유지하는 쪽으로 가닥을 잡았지만 재계약 협상 과정에서 이견이 발생해 결국 대대적인 개편론에 직면하게 됐다.,"According to the African clubs, they have struggled to maintain their members as much as possible, but they are faced with a major reorganization after they disagreed in the negotiation process of renewing the contract."
가닥을 잡다,애초 봉합되리라 예상됐던 미·중 무역갈등이 확전으로 가닥을 잡으면서 수출 의존도가 높은 한국 경제에는 이미 빨간불이 들어온 상태다.,"Red light has already been turned on in Korean economy, which is highly dependent on exports, as the US-China trade conflict, which was expected to be closed earlier, has deepened."
가닥을 잡다,여당이 증권거래세를 단계적으로 폐지하는 방향으로 가닥을 잡았다.,The ruling party has decided to phase out the stock exchange tax.
가닥을 잡다,"우선 성과 측면에서 보면, 정상회담 의제를 놓고 북-미 사이에 계속되던 ‘밀고 당기기’가 어느 정도 가닥을 잡았다고 할 수 있다.","First of all, in terms of performance, the ""push and pull"" that continued between Pyongyang and Washington over the summit agenda has set some ground."
가닥을 잡다,은 시장은 “운전기사가 자원봉사하는 것으로 알았다”며 혐의를 전면 부인해왔지만 경찰은 검찰과 조율 끝에 기소 의견으로 가닥을 잡았다.,"The mayor has denied the charges, saying, “I thought that the driver volunteered.” But after the coordination with the prosecutors, the police decided to prosecute her."
가닥을 잡다,이런 갈등이 경제 불안 요인이라는 지적이 이어지면서 청와대 안에서는 ‘동시 교체’ 쪽으로 가닥을 잡았다고 한다.,"As critics point out that such conflicts are a cause of economic instability, Cheong Wa Dae is said to have set its course toward a Simultaneous Replacement."
가닥을 잡다,자유한국당이 문재인정부 2기 내각 장관 후보자 가운데 진영 행정안전부·문성혁 해양수산부·박양우 문화체육관광부 장관 후보자의 인사청문 경과보고서를 채택하는 방향으로 가닥을 잡았다.,The Liberty Korea Party set aside the adoption of a report on the progress of personnel hearings among the candidates for the Cabinet Minister Moon Jae-in's administration.
가닥을 잡다,청와대가 조동호 과학기술정보통신부 장관 후보자의 중대한 결격사유를 확인하고 임명을 철회하는 쪽으로 가닥을 잡은 것으로 전해졌다.,"Cheong Wa Dae is known to have decided to withdraw the appointment of Cho Dong-ho, the nominee for minister of science, technology, information and communication, after confirming the cause of the critical disqualification."
가닥을 잡다,최근 일본 정부와 미쓰비시중공업이 터키 원전 건설사업을 중단하는 방향으로 가닥을 잡았다는 보도가 그런 예일 것이다.,One such example would be a recent report that the Japanese government and Mitsubishi Heavy Industries have set the direction stage for suspending a nuclear power plant construction project in Turkey.
가닥을 잡다,트럼프 대통령이 11월 중간선거 전에 수입 자동차에 관세를 부과하기로 가닥을 잡은 것으로 알려지자 미국 자동차 업계도 볼멘소리를 쏟아냈다.,"When it was reported that President Trump decided to impose tariffs on imported cars before the mid-term elections in November, the U.S. auto industry also complained."
가닥을 잡다,특히 한진칼이 석 사장 교체 요구를 거부하고 사내이사 연임 쪽으로 가닥을 잡으면서 주총에서 한진과 KCGI 간 본격 표 대결이 불가피할 전망이다.,"In particular, it is expected that Hanjin and KCGI will face inevitable competition in of votes in earnest at the shareholders' meeting as Hanjin Kal rejected its demand to replace President Seok and tried to let him serve consecutive terms as executive director."
가닥을 잡다,하나금융그룹은 자회사인 하나자산신탁이 겸업하고 있는 기존의 리츠 사업부를 별도 법인으로 분리해 리츠 업무를 키우는 방향으로 가닥을 잡았다.,"Hana Financial Group segregated the existing REITs business division, which is also run by its subsidiary Hana Asset Trust, into a separate corporation and set up a direction to increase REITs business."
가닥을 잡다,한국과 미국의 국방당국이 내년 초반에 예정된 한미연합훈련 가운데 독수리훈련(FE)은 ‘유예’하고 지휘소연습(CPX) 위주로 훈련하기로 가닥을 잡은 것으로 알려졌다.,"Ministry of National Defense of South Korea and the U.S. are known to have decided to ""postpone"" the Foal Eagle (FE) from the South Korea-U.S. and rather focus on the Command Post Exercise (CPX) at the joint military exercise scheduled for early next year."
가닥을 잡다,한미 양국이 북미 대화가 진행되는 동안 한반도 전면전을 가정한 3대 훈련을 중지하는 쪽으로 가닥을 잡은 것으로 17일 알려졌다.,"It was reported on the 17th that South Korea and the U.S. have decided to suspend the three major drills that assume an all-out war on the Korean Peninsula, while talks between the U.S. and North Korea are underway."
가닥을 잡다,행정처는 논란이 커지자 관련 의혹에 연루된 행정처 관계자들의 하드디스크를 ‘이미징(복사)’하는 방식으로 검찰에 제출하기로 가닥을 잡은 것으로 알려졌다.,"As the controversy grew, the administration reportedly decided to submit hard disks of officials involved in the related allegations to the prosecution by Imaging, which means copying."
가슴에 새기다,그 징표를 가슴에 새기고 예수 그리스도의 참된 제자로 살아가는 이들은 부활의 신앙을 말로만 전하지 않는다.,Those who bear the sign on their hearts and live as true disciples of Jesus Christ do not convey the faith of resurrection in words alone.
가슴에 새기다,그가 “서울에 가면 남산타워에서 모히또 한잔 사주시라요”라는 첫사랑의 말을 가슴에 새기고 살아간다는 설정은 북한 여성에 대한 인식의 변화를 보여준다.,"The setting that he lives with his first love saying, “Please buy me a mojito at Namsan Tower when I go to Seoul” shows a change in the perception of North Korean women."
가슴에 새기다,안철수 전 바른미래당 서울시장 후보가 25일 김종필(JP) 전 국무총리 조문 후 “화합과 통합을 가슴에 새기겠다”고 밝혔다.,"Former Bareunmirae Party candidate for Seoul Mayor, An Chulsoo has revealed after offering condolences to former Prime Minister of the Republic of Korea Kim Jong-pil on 25th that, ""I will always try to remember harmony and unity in my heart."""
가슴에 새기다,"어느덧 정신을 차리고 보면 이미 자신이 미루어놓은 학습이 진전의 발걸음을 잡아 묶을 정도의 양이 되고 그렇게 영포자, 혹은 수포자라는 낙인을 스스로의 가슴에 새기게 된다.","If one comes to his/her senses, the amount of learning he/she has already delayed becomes enough to tie the pace of progress and so embellish his/her own heart with the stigma of English and Math renouncer."
가슴에 새기다,"이차영 괴산군수는 “괴산장터 3.19 만세운동 100주년을 맞아 괴산만세운동의 정신과 가치를 가슴에 깊이 새기고 그 기백과 자긍심으로 군민 모두가 하나로 뭉쳐 새로운 100년을 향해 전진하자""고 말했다.","Lee Cha-young, the governor of Goesan-gun County, said, ""Celebrating the 100th anniversary of the Goesan Marketplace 3/19 Independence Movement, let's take the spirit and value of the Goesan Independence Movement deeply into our hearts, and with all the courage and pride we will all join together and advance toward the new century."""
가슴에 새기다,한반도기를 가슴에 새기고 하나가 된 남북 유도 단일팀이 2018 세계유도선수권 대회 혼성 단체전에서 값진 동메달을 차지했다.,"The inter-Korean judo single team, which embodied the Korean Peninsula in the heart, won a valuable bronze medal in the 2018 World Judo Championship mixed team match."
가슴에 새기다,현재의 각오를 가슴에 새기며 꿈을 이뤄 현재 나와 같은 고민을 하고 있을 이들에게 희망이 되고 싶습니다.,"I want to set this resolution in my heart and make my dream come true, thereby becoming a hope to ones who will be agonizing over the same issues that I have agonized about."
가슴이 뜨겁다,"가슴이 뜨거워지는 일에 대한 무조건적인 열정으로 매진한 결과, 이제 자신이 좋아하는 일을 하면서 먹고 사는 것도 해결됐다는 그의 허심탄회한 발표가 끝나자 청중에서는 커다란 박수가 흘러나왔다.","After his gratifying announcement that he now resolved to eat while doing his own favorite works as a result of his unconditional enthusiasm for the work he wanted to do, he received a heartwarming applause."
가슴이 뜨겁다,"국내에서는 셀 수 없을 정도로 많이 불렀던 애국가였는데, 해외에서는 애국가를 듣는 것만으로도 왠지 모를 뭉클함에 가슴이 뜨겁게 느껴졌다.","It was a national anthem that I sang countless times in Korea, but overseas, I felt my heart ached with the unknowing clutter of listening to the national anthem"
가슴이 뜨겁다,그 이야기를 듣자 나도 모르게 가슴이 뜨거워졌다.,I felt warm in my heart in spite of myself when I heard the story.
가슴이 뜨겁다,너를 보면 내 가슴이 너무 셀레고 뜨겁습니다.,My heart flutters and gets heated up when I see you.
가슴이 뜨겁다,"다른 팬들이 눈물 흘리고 감동하는 장면은 같은 팬들로서 가슴이 뜨거워지고 우리는 하나임을 확인할 수 있는 장면인데, 2시간 내내 객석이 클로즈업 된 것을 별로 찾을 수 없었다.","The scenes where other fans shed tears and emotions are the scenes where the hearts become hot, as a fan, and we can confirm that we are one, but we could not find much of the auditorium close-ups for two hours."
가슴이 뜨겁다,백 목사는 목회 인생 중 가슴이 뜨거웠던 순간 중 하나로 2010년 6월 경은교회 헌당예배 때를 떠올렸다.,Pastor Baek reminded me of the consecration worship of Kyung Eun Church in June 2010 as one of the hottest moments in pastoral life.
가슴이 뜨겁다,여러 번 들여다보고 여러 번 읽은 내용인데도 매번 처음 읽는 양 가슴이 뜨거워지고 밑줄을 긋게 되고 나의 삶을 돌아보게 된다.,"Even though I have looked into and read it many times, my heart warms up as if it is my first time reading and I look back on my life."
가슴이 뜨겁다,"유펜에서 그의 강의를 듣고, ‘자신이 고정관념에 빠져 있었구나’라는 것을 자각한 미래의 리더들이 다양성을 존중하면서 이제까지와는 다른 방식으로 세계를 이끌어갈 것을 생각하면 가슴이 뜨거워진다.","Listening to his lecture at You Pen, it is heartening to think that future leaders, who are aware that ""I'm in a stereotype"" will lead the world in a different way than ever, respecting diversity."
가슴이 뜨겁다,퇴계의 이런 마무리 모습을 보면 가슴이 뜨거워진다.,It is heartening to see that Toegye brought an end to this.
가슴이 뜨겁다,피우진 국가보훈처장은 기념사에서 “당시 비장한 각오로 독립선언서를 낭독한 피 끓는 젊은 학생들의 함성이 들리는 것 같아 가슴이 뜨거워진다”고 했다.,"It is heartening to hear the cries of young students who read the Declaration of Independence with the solemn determination of the time, Pee Woo-jin, head of the Ministry of Patriots and Veterans Affairs, said in a speech."
가슴이 미어지다,"“화나고 슬프고 외롭고, 또 가슴이 떨린다”는 두칠성의 대사는 자신을 버린 엄마가 밉지만, 또 그만큼 그리웠던 그의 마음을 대변해주는 듯 했다.","The lines of Du Chi-sung, “Angry, sad, lonely, and also heart trembling,” seemed to represent the feelings of detest for his mother who left him, but also his feeling of longing for her."
가슴이 미어지다,강 의원은 이날 오전 국회 출입기자들에게 보낸 입장문에서 “(전날) 저녁 뉴스를 보니 친한 고교 후배가 고초를 겪고 있는 것 같아 가슴이 미어진다”며 이같이 밝혔다.,"Kang said in a statement sent to reporters at the National Assembly in the morning, ""The evening news of the previous day makes my heart shudder because I think my close high school juniors are suffering."""
가슴이 미어지다,강 의원은 전날(27일) 페이스북을 통해 “저녁 뉴스(늘 우리당에 악의적인 방송사)를 보니 친한 고교 후배가 고초를 겪고 있는 것 같아 가슴이 미어진다”며 이같이 밝혔다.,"It is heartbreaking to see the evening news (a malicious broadcaster for our party) because it seems that a close high school friend of mine is suffering,chairman deputy Kang said on his Facebook page on the previous day (27th)."
가슴이 미어지다,눈물 맺힌 옥남을 보면 가슴이 미어지지만 발을 동동 구르는 모습에는 귀여움이 묻어나 시청자들을 즐겁게 했다.,"Although the sight of the tearful Ok-nam made the viewers' heart suffer, the appearance of him stamping his feet repeatedly was so cute that the viewers enjoyed watching him."
가슴이 미어지다,"불임 난임 등으로 힘들어하는 사람들은 주위에서 유모차에 아기를 태우고 다니거나, 또는 업고 다니는 것만 봐도 부러움을 넘어 가슴이 미어진다고 하는 이들이 많다.",Many people who suffer from sterility or infertility say that their heart is broken beyond envy when they see someone carry a baby in a stroller or carry a baby their back around them.
가슴이 미어지다,"시대의 막중한 과제 속에서도 빛났던 당신의 그 씩씩한 모습, 환한 미소를 더 이상 볼 수 없다니 가슴이 미어집니다.",My heart grows sad because I can no longer see your spirited appearance and bright smile that shined even in the time of the great task.
가슴이 미어지다,쓸쓸함이 묻어나는 허각의 “이제서야 추억 한 점 담아보려는 외로운 내 생각에 난 눈물만”이라는 인생에 대한 공허함을 표현한 가사가 만나 가슴이 미어지는 듯한 감정을 극대화한다.,"Huh Gak's lyric, ""Now, I only shed tears when I think of myself lonely trying to have a single memory"", express his emptiness about life with loneliness, which maximize the feeling of heartbreak."
가슴이 미어지다,정웅인이 MBC 주말특별기획 ‘이별이 떠났다’에서 가슴이 미어지는 아픔에도 애써 웃어 보여 보는 이들을 먹먹하게 만들었다.,"In MBC's weekend special program ”Goodbye to goodbye,” Jung Woong-in touched the viewers by showing him laughing even at the heartbreaking pain."
가슴이 미어지다,"큰 가방을 짊어진 채 정든 고향과 가족을 등지고 타지로 떠나는 우리 아이들의 모습을 보면, 현장의 교육자이자 지역의 어른으로서 가슴이 미어지는 아픔을 느낀다.","When we see our children leaving their affectionate homes and families with their big bags on their backs, we feel heartbroken as educators in practice and adults in the region."
가슴이 미어지다,특히 가슴 부분이 시원하게 드러난 끈 원피스로 섹시미를 배가했다.,"In particular, the one-piece dress with straps exaggerated the sexy beauty, exposing the part of the chest."
가슴이 찢어지다,“내가 불쌍해서 대문도 칠해준 거냐”고 묻는 조보아와 이 말을 듣고 뒤틀린 오해에 가슴이 찢어지는 듯 눈물을 흘리는 유승호의 가슴 시린 장면이 차지했다.,"The heartbreaking scene of Yoo Seung-ho occupies the screen. He sheds tears as if his heart is being torn apart because of the twisted misunderstanding that Jo Bo-ah's question ""did you paint the front gate because you felt sorry for me?"" showed."
가슴이 찢어지다,김씨는 “막내딸의 담임교사로부터 딸아이가 친구 물건을 훔치고 수업시간에 자주 존다는 얘기를 듣고 ‘나 때문인가’하고 자책하면서도 한부모가정이어서 차별하는 것은 아닌가 싶어 가슴이 찢어졌다”고 회상했다.,"Kim recalled, ""When I heard from my youngest daughter's class teacher that the youngest daughter is stealing her friend's stuff and is often sleepy in class, I was heartbroken and I thought ""It is because of me"" because I am a single parent and that it was a reason why she was discriminated."""
가슴이 찢어지다,잘못해 가파른 산동네를 오르다가 넘어지는 날이면 까여진 무릎팍이 아프기보다 엎질러진 물 때문에 가슴이 더 찢어졌다.,"On the day of the fall while climbing up the steep hillside village due to a mistake, my heart was breaking because of not pain in the knee but the spilled water."
가슴이 찢어지다,죽을거 같은 고통을 느꼈을 동생을 생각하니 가슴이 찢어집니다.,My heart breaks when I think of my brother who must have felt the pain of death.
가슴이 찢어지다,"특히 갑작스러운 이별, 강요된 실연을 겪는 사람은 가슴이 찢어지는 고통을 겪습니다.","A person suffers seriously from a sudden break-up, especially a forced broken heart."
가슴이 찢어지다,하나의 노랫말이 아닌 합창곡 가사 전체가 이렇게 숨 막히고 가슴이 찢어질 정도로 아름다울 수가 없다.,"The entire chorus song, not just a single lyric, is so beautiful that the heart is torn and choked."
가시 돋치다,"“마음을 다스리지 못하니 말에 가시가 돋친다.” 좋은 언어로 세상을 채우자던 신동엽의 말을 떠올리며 시인은 자책하고 반성하며, 자신이 부려 온 언어를 향해 미안한 마음을 표한다.","My words are full of thorns because I can't control my emotions. The poet recalled the words of Shin Dong-yup who said to try and fill the world with good language. The poet reproaches and reflects on himself, and expresses his/her regret for the language he/she had been using."
가시 돋치다,“희주가 간병인도 아닌데 고생했다”는 상범(이학주)의 가시 돋친 말에 생일파티를 하라며 희주를 내보낸 진우는 다시 불안해지기 시작했다.,"Jin-woo, who sent out Hee-ju for a birthday party when Sang-beom (Lee Hak-ju) viciously said ""You went through a lot considering you are not even the caregiver, Heeju."" began to feel uneasy again."
가시 돋치다,강효상 자유한국당 의원의 한미 정상 통화내용 유출 사건에 대한 여야 원내대표 사이에 가시 돋친 공방이 벌어졌다.,"A thorny dispute broke out between the floor leaders of the ruling and opposition parties over Kang Hyo-sang, a lawmaker of Liberty Korea Party, over the leak of telephone conversations between the leaders of South Korea and the United States."
가시 돋치다,결벽증을 정신병으로 여기는 할아버지 차회장(안석환 분)에게 정을 붙이지 못하고 겉돌기만 한 장선결은 늘 가시가 돋아 있었다.,"Jang Seon-gyeol, who couldn't attach his heart to his grandfather President Cha (Ahn Seok-hwan), who regards mysophobia as a mental illness, always had thorns."
가시 돋치다,모쪼록 이번 총회는 과거처럼 가시 돋친 설전이 오가는 험악한 자리가 아니라 평화를 향한 새로운 전기를 마련하는 무대가 됐으면 하는 바람이다.,"By all means, I hope this general meeting would be a stage to prepare a new turning point towards peace instead of a fierce meeting where the heated discussion comes and goes like it did in the past."
가시 돋치다,여야가 서로를 향해 가시 돋친 말만 퍼붓는 것은 내년 총선을 앞두고 상대편을 공격하고 자기 지지층을 결집하기 위한 ‘프레임 전쟁’ 성격이 강하다.,"The ruling and opposition parties' spouting of only prickly words toward each other is characterized by a ""frame war"" to attack their opponents and rally their supporters ahead of next year's general elections."
가시 돋치다,집에서조차 받아주지 않는다면 점점 더 뾰족해져서 누구도 손 댈 수 없는 무서운 칼날 같은 가시가 돋친 사람이 될 수도 있습니다.,"If someone is not even accepted at home, they can become sharper and sharper, and become a harsh person like a threatening edge of a knife which nobody can touch."
가시 돋치다,특히 한국당 후보들조차도 유세 지원을 기피할 정도로 홍준표 대표의 가시 돋친 말이 거듭돼 이 지역 유권자들의 등을 돌리게 했다는 분석이 나온다.,"In particular, after Hong's harsh words continued, even the Liberty Korea Party candidates avoided his campaign support and the local voters turned their backs."
가지고 놀다,"골든타임팀을 철저하게 자신의 손 위에서 가지고 놀던 방제수와 골든타임팀이 처음으로 서로의 모습을 확인한 순간이었지만, 방제수는 이를 피하지 않고 정면으로 응시해 긴장감을 자아냈다.","It was the first time that Bang Je-su who controlled the Golden Time Team and the Golden Time team confirmed each other's appearance, but he did not avoid it and stared directly at them, creating tension."
가지고 놀다,그는 사람 마음을 가지고 놀아요.,He played with a person's heart.
가지고 놀다,너는 예전부터 왜 나를 가지고 놀았어?,Why did you play with me before?
가지고 놀다,넌 날 사랑한다면서 나를 가지고 놀았어.,You said you loved me and played with me.
가지고 놀다,당신이 나를 가지고 놀면 나는 마음이 아파.,My heart hurts if play me like a fool.
가지고 놀다,미국과 유럽 간 논의를 지켜본 대 이란 강경파 관계자는 프리 비컨에 “유럽이 미국을 가지고 놀았다”고 표현했다.,"Watching the US-European debate, Iranian hard-line officials told Free Beacon that ""Europe played with America."""
가지고 놀다,저는 당신이 물품을 배송하지 않았고 저를 가지고 놀고 있다고 믿습니다.,I believe you didn't ship the item and you are making a joke out of me.
간담이 서늘하다,"‘20년 전 그놈, 영혼이 살아 움직인다’라는 메시지와 함께 찰나의 순간에 공개됐지만, 살짝 드러난 모습만으로도 간담이 서늘해진다.","Twenty years ago, it was revealed at a moment of instantaneous release with the message, ""He's the Man 20 Years Ago, His Soul Is Moving,"" but the mere appearance of it makes me shudder."
간담이 서늘하다,건설 노동조합은 구원을 보아서 공무원들과 선생들은 간담이 서늘해졌습니다.,Construction trade unions see salvation; government workers and teachers are appalled.
간담이 서늘하다,"높이 21m, 길이 170m에 달하는 부메랑 형태의 슬라이드에서 상승과 하강을 반복하는, 간담이 서늘해지는 국내 최대 규모의 시설이다.",It is the largest facility in Korea that sends chills up one's spine by repeatedly rising and falling on a boomerang-type slide that is 21m high and 170m long.
간담이 서늘하다,방금 전까지 팔짝팔짝 뛰며 활발하게 대사를 읊던 사람이 갑자기 전원이 나가듯 픽 하고 선 채로 쓰러지는 자료화면은 지금 다시 봐도 간담이 서늘하다.,"The data screen where the person who was actively reading the lines while jumping around suddenly falls down as if the power went off, makes my blood run cold even watching it again now."
간담이 서늘하다,이런 상황이 처음이라 간담이 서늘하네요.,"I go through this kind of situation for the first time, so I feel appalled now."
간담이 서늘하다,저는 끔찍한 군사 규모 확대 때문에 간담이 서늘해집니다.,I am appalled by the terrible military expansion.
간발의 차이,광림교회 건축허가서는 새로운 법이 아니라 기존 법에 따라 구청장이 간발의 차이로 결재한 마지막 문건이 됐다.,"The Kwanglim Church Building Permit become the last document that the head of the district office approved according to the existing law, not the new law."
간발의 차이,"그 뒤로 KIA 타이거즈 최형우(35), 롯데 자이언츠 손아섭(30), NC 다이노스 박석민(33)이 간발의 차이로 추격 중이지만 당분간 역전 가능성은 낮아 보인다.","After that Kia Tigers Choi Hyung-woo (35), Lotte Giants Son Ah-seop (30) and NC Dynos Park Sukmin (33) are on the verge of short-term differences so has loss possibility of turning things around."
간발의 차이,"다행히 인명 피해는 발생하지 않았지만, 간발의 차이로 아슬아슬하게 사람이 다치지 않은 사실이 알려지면서 “사람이 다쳐야 공무원들이 관심을 가질 것이냐""는 비난이 쏟아지고 있다.","Fortunately, no one was hurt, but when the news saying some survive in nick of time came out, people criticized, “Will Public servants only care when someone gets hurt.”"
